Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,846,ARTICLE,846 Emuna Midat Malhut,,rb-dargot-sulam-846-emuna-midat-malhut,Article 846,,אמונה היא מדת המלכות,,Вера - это мера Малхут,,Artikel 846,,Artículo 846,,Makale 846,,Віра - це міра Малхут,
1,847,ARTICLE,847 Orvei Nahal,,rb-dargot-sulam-847-orvei-nahal,Article 847,,ערבי נחל,,Ивы ручья,,Artikel 847,,Artículo 847,,Makale 847,,Верби струмка,
1,848,ARTICLE,848 Iamot Mashiah,,rb-dargot-sulam-848-iamot-mashiah,Article 848,,ימות המשיח,,Дни Машиаха,,Artikel 848,,Artículo 848,,Makale 848,,Дні Машіаха,
1,849,ARTICLE,849 Tnai Iase Isha,,rb-dargot-sulam-849-tnai-iase-isha,Article 849,,תנאי לישא אשה,,Условие для женитьбы,,Artikel 849,,Artículo 849,,Makale 849,,Умова для одруження,
1,850,ARTICLE,850 Ger Mitgaer,,rb-dargot-sulam-850-ger-mitgaer,Article 850,,גר שנתגייר,,Гер - принимающий на себя бремя Торы,,Artikel 850,,Artículo 850,,Makale 850,,"Гер - той, хто бере на себе тягар Тори",
1,851,ARTICLE,851 Razon Leitbaem,,rb-dargot-sulam-851-razon-leitbaem,Article 851,,רצון להתייבם,,Левиратный брак,,Artikel 851,,Artículo 851,,Makale 851,,Левіратний шлюб,
1,852,ARTICLE,852 Bet Birurim,,rb-dargot-sulam-852-bet-birurim,Article 852,,ב' מיני ברורים,,Два вида определений,,Artikel 852,,Artículo 852,,Makale 852,,Два види визначень,
1,853,ARTICLE,853 Akara Gadlut Ashem,,rb-dargot-sulam-853-akara-gadlut-ashem,Article 853,,צורך להכרה בגדלות ה',,Необходимость в признании величия Творца,,Artikel 853,,Artículo 853,,Makale 853,,Потреба у визнанні величі Творця,
1,854,ARTICLE,854 Notel Helko,,rb-dargot-sulam-854-notel-helko,Article 854,,נוטל חלקו וחלק חברו,,Принявший свою часть и часть своего товарища,,Artikel 854,,Artículo 854,,Makale 854,,Прийнявший свою частину і частину свого товариша,
1,855,ARTICLE,855 Ez Ve Even,,rb-dargot-sulam-855-ez-ve-even,Article 855,,עץ ואבן,,Дерево и камень,,Artikel 855,,Artículo 855,,Makale 855,,Дерево і камінь,
1,856,ARTICLE,856 Tivo Adam,,rb-dargot-sulam-856-tivo-adam,Article 856,,טבעו של אדם,,Природа человека,,Artikel 856,,Artículo 856,,Makale 856,,Природа людини,
1,857,ARTICLE,857 Kli Bli Or,,rb-dargot-sulam-857-kli-bli-or,Article 857,,צורך לכלי בלי אור,,Потребность в сосуде без света,,Artikel 857,,Artículo 857,,Makale 857,,Потреба в посудині без світла,
1,858,ARTICLE,858 Vaikaal,,rb-dargot-sulam-858-vaikaal,Article 858,,ויקהל משה,,И собрал Моше,,Artikel 858,,Artículo 858,,Makale 858,,І зібрав Моше,
1,859,ARTICLE,859 Tarbe Nahalato,,rb-dargot-sulam-859-tarbe-nahalato,Article 859,,תרבה נחלתו,,Дай больший удел,,Artikel 859,,Artículo 859,,Makale 859,,Надай більшу долю,
1,860,ARTICLE,860 Bema Mesain,,rb-dargot-sulam-860-bema-mesain,Article 860,,במה מסייעין,,В чём помощь?,,Artikel 860,,Artículo 860,,Makale 860,,В чому допомога?,
1,861,ARTICLE,861 Avodat Kavim,,rb-dargot-sulam-861-avodat-kavim,Article 861,,עבודת הקווים,,Работа в линиях,,Artikel 861,,Artículo 861,,Makale 861,,Робота в лініях,
1,862,ARTICLE,862 Hohmat Lehahamin,,rb-dargot-sulam-862-hohmat-lehahamin,Article 862,,יהיב חכמתא לחכימין,,Мудрость дается мудрецам,,Artikel 862,,Artículo 862,,Makale 862,,Мудрість дається мудрецям,
1,863,ARTICLE,863 Teanat Korah,,rb-dargot-sulam-863-teanat-korah,Article 863,,טענת קרח,,Утверждение Кораха,,Artikel 863,,Artículo 863,,Makale 863,,Затредження Кораха,
1,864,ARTICLE,864 Ree Haim,,rb-dargot-sulam-864-ree-haim,Article 864,,ראה חיים,,Познать жизнь,,Artikel 864,,Artículo 864,,Makale 864,,Пізнати життя,
1,865,ARTICLE,865 Shlemut Mea,,rb-dargot-sulam-865-shlemut-mea,Article 865,,השלמות הוא מאה,,Совершенство - это сто,,Artikel 865,,Artículo 865,,Makale 865,,Досконалість - це сто,
1,866,ARTICLE,866 Shalom Rahok Karov,,rb-dargot-sulam-866-shalom-rahok-karov,Article 866,,שלום לרחוק ולקרוב,,Мир дальнему и ближнему,,Artikel 866,,Artículo 866,,Makale 866,,Мир дальньому і ближньому,
1,867,ARTICLE,867 Shlitat Shalom,,rb-dargot-sulam-867-shlitat-shalom,Article 867,,שליטת השלום,,Мир во всём мире,,Artikel 867,,Artículo 867,,Makale 867,,Мир у всьому світі,
1,868,ARTICLE,868 Siba Mehaievet,,rb-dargot-sulam-868-siba-mehaievet,Article 868,,הסיבה המחייבת,,Причина обязывает,,Artikel 868,,Artículo 868,,Makale 868,,Причина забов'язує,
1,869,ARTICLE,869 Kedushin,,rb-dargot-sulam-869-kedushin,Article 868,,קדושין,,Обручение,,Artikel 869,,Artículo 869,,Makale 869,,Заручення,
1,870,ARTICLE,870 Adam Rishon Kofer,,rb-dargot-sulam-870-adam-rishon-kofer,Article 870,,אדם הראשון כופר היה,,Адам был неверующим,,Artikel 870,,Artículo 870,,Makale 870,,Адам був невіруючим,
1,871,ARTICLE,871 Akrav Ve Nahash,,rb-dargot-sulam-871-akrav-ve-nahash,Article 871,,עקרב ונחש,,Скорпион и змей,,Artikel 871,,Artículo 871,,Makale 871,,Скорпіон і змій,
1,872,ARTICLE,872 Anoten Baiam,,rb-dargot-sulam-872-anoten-baiam,Article 872,,הנותן בים,,Давший в море (дорогу),,Artikel 872,,Artículo 872,,Makale 872,,"Той, хто дав в морі дорогу",
1,873,ARTICLE,873 Ibur 2,,rb-dargot-sulam-873-ibur-2,Article 873,,עיבור (ב'),,"Зародыш, плод-2",,Artikel 873,,Artículo 873,,Makale 873,,"Зародок, плід (2)",
1,874,ARTICLE,874 Menuha Ve Simha,,rb-dargot-sulam-874-menuha-ve-simha,Article 874,,מנוחה ושמחה אור ליהודים,,Отдых и радость - свет для евреев,,Artikel 874,,Artículo 874,,Makale 874,,Відпочинок і радість - світло для євреїв,
1,875,ARTICLE,875 Gimel Kavim,,rb-dargot-sulam-875-gimel-kavim,Article 875,,ג' קוים,,Три линии-4,,Artikel 875,,Artículo 875,,Makale 875,,Три лінії,
1,876,ARTICLE,876 Bara Akadosh,,rb-dargot-sulam-876-bara-akadosh,Article 876,,"ברא הקב""ה יצר הרע, ברא לו תורה תבלין",,Творец создал зло и Тору для его исправления,,Artikel 876,,Artículo 876,,Makale 876,,Творець створив зло і Тору для його виправлення,
1,877,ARTICLE,877 Gimel Tfilot,,rb-dargot-sulam-877-gimel-tfilot,Article 877,,ג' תפלות,,Три молитвы-2,,Artikel 877,,Artículo 877,,Makale 877,,Три молитви,
1,878,ARTICLE,878 Ragleiem Regel Eshara,,rb-dargot-sulam-878-ragleiem-regel-eshara,Article 878,,ורגליהם רגל ישרה,,И ноги их – ноги прямые,,Artikel 878,,Artículo 878,,Makale 878,,І ноги їхні - ноги прямі,
1,879,ARTICLE,879 Hatima Tova,,rb-dargot-sulam-879-hatima-tova,Article 879,,כתיבה וחתימה טובה,,Письмо и правильная подпись,,Artikel 879,,Artículo 879,,Makale 879,,Лист і вірний підпис,
1,880,ARTICLE,880 Dinim,,rb-dargot-sulam-880-dinim,Article 880,,ענין דינים,,Суть законов,,Artikel 880,,Artículo 880,,Makale 880,,Суть законів,
1,881,ARTICLE,881 Rosh Ashana Kipurim,,rb-dargot-sulam-881-rosh-ashana-kipurim,Article 881,,ענין ראש השנה ויום הכיפורים,,Рош а-Шана и Йом Кипур,,Artikel 881,,Artículo 881,,Makale 881,,Рош а-Шана і Йом Кіпур,
1,882,ARTICLE,882 Rosh Ha Shana,,rb-dargot-sulam-882-rosh-ha-shana,Article 882,,ראש השנה,,Рош а-Шана,,Artikel 882,,Artículo 882,,Makale 882,,Рош а-Шана,
1,883,ARTICLE,883 Ki Adam,,rb-dargot-sulam-883-ki-adam,Article 883,,כי האדם עץ השדה,,Разве дерево полевое есть человек?,,Artikel 883,,Artículo 883,,Makale 883,,Хіба дерево у полі є людиною?,
1,884,ARTICLE,884 Tfilat Rosh Ashana,,rb-dargot-sulam-884-tfilat-rosh-ashana,Article 884,,תפילת ראש השנה,,Молитва на Рош а-Шана,,Artikel 884,,Artículo 884,,Makale 884,,Молитва на Рош а-Шана,
1,885,ARTICLE,885 Be Shofar Tehadesh,,rb-dargot-sulam-885-be-shofar-tehadesh,Article 885,,בשופר תחדש,,Шофар обновит улучшит тебя,,Artikel 885,,Artículo 885,,Makale 885,,"Шофар поновить, покращить тебе",
1,886,ARTICLE,886 Malchuyot Zihronot Shufarot,,rb-dargot-sulam-886-malchuyot-zihronot-shufarot,Article 886,,מלכויות זכרונות ושופרות,,"Малхийот, Зихронот и Шофарот",,Artikel 886,,Artículo 886,,Makale 886,,"Малхійот, Зіхронот і Шофарот",
1,887,ARTICLE,887 Bi Nishbaati,,rb-dargot-sulam-887-bi-nishbaati,Article 887,,בי נשבעתי,,Мною клянусь,,Artikel 887,,Artículo 887,,Makale 887,,Мною клянуся,
1,888,ARTICLE,888 Yamim Tovim,,rb-dargot-sulam-888-yamim-tovim,Article 888,,ימים טובים,,Хорошие дни,,Artikel 888,,Artículo 888,,Makale 888,,Добрі дні,
1,889,ARTICLE,889 Midat Rahamim,,rb-dargot-sulam-889-midat-rahamim,Article 889,,מדת הרחמים,,Мера милосердия,,Artikel 889,,Artículo 889,,Makale 889,,Міра милосердя,
1,890,ARTICLE,890 Zaar Shina 2,,rb-dargot-sulam-890-zaar-shina-2,Article 890,,צער השכינה (ב'),,Печаль Божественного Присутствия (Шхины)-2,,Artikel 890,,Artículo 890,,Makale 890,,Скорбота Божої Присутності (Шхіни) (2),
1,891,ARTICLE,891 Iom Kipur,,rb-dargot-sulam-891-iom-kipur,Article 891,,ענין יום כיפור,,Йом Кипур,,Artikel 891,,Artículo 891,,Makale 891,,Йом Кіпур,
1,892,ARTICLE,892 Sukot,,rb-dargot-sulam-892-sukot,Article 892,,מאמר לסוכות,,Статья к празднику Суккот,,Artikel 892,,Artículo 892,,Makale 892,,Стаття до свята Суккот,
1,893,ARTICLE,893 Pri Etz Hadar,,rb-dargot-sulam-893-pri-etz-hadar,Article 893,,פרי עץ הדר,,Плод дерева великолепного,,Artikel 893,,Artículo 893,,Makale 893,,Плід дерева чудового,
1,894,ARTICLE,894 Simhat Tora,,rb-dargot-sulam-894-simhat-tora,Article 894,,שמחת תורה,,Симхат Тора,,Artikel 894,,Artículo 894,,Makale 894,,Сімхат Тора,
1,895,ARTICLE,895 Hanuka,,rb-dargot-sulam-895-hanuka,Article 895,,ענין חנוכה,,Ханука,,Artikel 895,,Artículo 895,,Makale 895,,Ханука,
1,896,ARTICLE,896 Admon Tzelmon,,rb-dargot-sulam-896-admon-tzelmon,Article 896,,דחה אדמון בצל צלמון,,Брось Адмона (Эйсава) в небытие,,Artikel 896,,Artículo 896,,Makale 896,,Кинь Адмона (Ейсава) в небуття,
1,897,ARTICLE,897 Mahi Hanuka,,rb-dargot-sulam-897-mahi-hanuka,Article 897,,מאי חנוכה,,Что такое Ханука?,,Artikel 897,,Artículo 897,,Makale 897,,Що таке Ханука?,
1,898,ARTICLE,898 Nes Hanuka,,rb-dargot-sulam-898-nes-hanuka,Article 898,,מהו נס חנוכה,,Что такое Чудо Хануки?,,Artikel 898,,Artículo 898,,Makale 898,,Що таке Диво Хануки?,
1,899,ARTICLE,899 Hanu Kafhei,,rb-dargot-sulam-899-hanu-kafhei,Article 899,,חנו-כה,,Хану (остановитесь) - Ка (Малхут),,Artikel 899,,Artículo 899,,Makale 899,,Хану (зупиніться) - Ка (Малхут),
1,900,ARTICLE,900 Shtei Madregot,,rb-dargot-sulam-900-shtei-madregot,Article 900,,שתי מדרגות,,Две ступени,,Artikel 900,,Artículo 900,,Makale 900,,Дві сходинки,
1,901,ARTICLE,901 Rosh Ashana Ilanot,,rb-dargot-sulam-901-rosh-ashana-ilanot,Article 901,,ראש השנה לאילנות,,Новый год деревьев,,Artikel 901,,Artículo 901,,Makale 901,,Новий рік дерев,
1,902,ARTICLE,902 Nimshelu Le Zait,,rb-dargot-sulam-902-nimshelu-le-zait,Article 902,,ישראל נמשלו לזית,,Израиль уподобляется оливковому дереву,,Artikel 902,,Artículo 902,,Makale 902,,Ізраіль уподібнюється до оливкового дерева,
1,903,ARTICLE,903 Tu Bishvat,,rb-dargot-sulam-903-tu-bishvat,Article 903,,"ענין ט""ו בשבט",,Ту би-шват,,Artikel 903,,Artículo 903,,Makale 903,,Ту бі-шват,
1,904,ARTICLE,904 Adam Etz Asade,,rb-dargot-sulam-904-adam-etz-asade,Article 904,,האדם עץ השדה,,Человек – дерево плодоносное,,Artikel 904,,Artículo 904,,Makale 904,,Людина - дерево плодоносне,
1,905,ARTICLE,905 Dve O Hod,,rb-dargot-sulam-905-dve-o-hod,Article 905,,"דוה או ""הוד""",,"Скорбный или ""великолепный""",,Artikel 905,,Artículo 905,,Makale 905,,"Скорботний чи ""чудовий""",
1,906,ARTICLE,906 Amalek,,rb-dargot-sulam-906-amalek,Article 906,,ענין עמלק,,Амалек,,Artikel 906,,Artículo 906,,Makale 906,,Амалек,
1,907,ARTICLE,907 Ianiah Iado,,rb-dargot-sulam-907-ianiah-iado,Article 907,,וכאשר יניח ידו וגבר עמלק,,"А когда опускал свою руку, одолевал Амалек",,Artikel 907,,Artículo 907,,Makale 907,,"А коли опускав свою руку, долав Амалек",
1,908,ARTICLE,908 Mihiiat Amalek,,rb-dargot-sulam-908-mihiiat-amalek,Article 908,,מחיית עמלק,,Стереть Амалека,,Artikel 908,,Artículo 908,,Makale 908,,Стерти Амалека,
1,909,ARTICLE,909 Gilui Astara,,rb-dargot-sulam-909-gilui-astara,Article 909,,גילוי הסתרה,,Раскрытие сокрытого,,Artikel 909,,Artículo 909,,Makale 909,,Розкриття прихованного,
1,910,ARTICLE,910 Ad De Lo Iada,,rb-dargot-sulam-910-ad-de-lo-iada,Article 910,,עד דלא ידע,,До беспамятства,,Artikel 910,,Artículo 910,,Makale 910,,До безпам'яті,
1,911,ARTICLE,911 Seudato Iashar,,rb-dargot-sulam-911-seudato-iashar,Article 911,,סעודתו של רשע,,Трапеза злодея,,Artikel 911,,Artículo 911,,Makale 911,,Трапеза злодія,
1,912,ARTICLE,912 Purim,,rb-dargot-sulam-912-purim,Article 912,,מאי פורים,,Что такое Пурим?,,Artikel 912,,Artículo 912,,Makale 912,,Що таке Пурім?,
1,913,ARTICLE,913 Be Torato Ieege,,rb-dargot-sulam-913-be-torato-ieege,Article 913,,ובתורתו יהגה,,И Тору Его изучает он,,Artikel 913,,Artículo 913,,Makale 913,,І Тору Його вивчає він,
1,914,ARTICLE,914 Bet Afahim,,rb-dargot-sulam-914-bet-afahim,Article 914,,ב' הפכים,,Две противоположности,,Artikel 914,,Artículo 914,,Makale 914,,Дві протележності,
1,915,ARTICLE,915 Lo Shaliah,,rb-dargot-sulam-915-lo-shaliah,Article 915,,אני ולא שליח,,"Я, а не посланник",,Artikel 915,,Artículo 915,,Makale 915,,"Я, а не посланець",
1,916,ARTICLE,916 Mimaharat Shabbat,,rb-dargot-sulam-916-mimaharat-shabbat,Article 916,,ממחרת השבת,,Завтра Шаббат,,Artikel 916,,Artículo 916,,Makale 916,,Завтра Шабат,
1,917,ARTICLE,917 Matza Shmura,,rb-dargot-sulam-917-matza-shmura,Article 917,,מצה שמורה,,Маца охраняемая,,Artikel 917,,Artículo 917,,Makale 917,,Маца під охороною,
1,918,ARTICLE,918 Pesah,,rb-dargot-sulam-918-pesah,Article 918,,ענין פסח,,Песах,,Artikel 918,,Artículo 918,,Makale 918,,Песах,
1,919,ARTICLE,919 Sviva,,rb-dargot-sulam-919-sviva,Article 919,,ענין סביבה,,Окружающая среда,,Artikel 919,,Artículo 919,,Makale 919,,Оточуюче середовище,
